customerID;Churn;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;Charges.Monthly;Charges.Total;Cuentas_Diarias;;
6980-IMXXE;No;Female;0.0;Yes;Yes;69.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,2;1412,65;0.6733333333333333;;
6981-TDRFT;No;Male;0.0;Yes;Yes;44.0;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;54,3;2317,1;18.099.999.999.999.900;;
6982-SSHFK;Yes;Male;0.0;No;No;1.0;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;44,4;44,4;1.48;;
6982-UQZLY;Yes;Female;1.0;Yes;No;1.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20,85;20,85;0.6950000000000001;;
6985-HAYWX;No;Female;0.0;Yes;No;26.0;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);79,3;2015,8;2.643.333.333.333.330;;
6986-IJDHX;Yes;Male;0.0;Yes;Yes;39.0;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Mailed check;86,3;3266;28.766.666.666.666.600;;
6986-IXNDM;No;Male;0.0;No;No;14.0;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;92,9;1337,45;30.966.666.666.666.600;;
6987-XQSJT;Yes;Female;1.0;No;No;54.0;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;79,5;4370,25;2.65;;
6988-CJEYV;No;Male;0.0;No;No;49.0;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;No;Electronic check;98,7;4920,55;3.29;;
6990-YNRIO;Yes;Male;0.0;Yes;Yes;65.0;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);108,65;6937,95;3.621.666.666.666.660;;
6992-TKNYO;No;Male;0.0;Yes;No;38.0;Yes;Yes;DSL;No;No;Yes;Yes;No;Yes;One year;No;Credit card (automatic);69;2669,45;2.3;;
6993-OHLXR;Yes;Female;0.0;No;No;2.0;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;68,95;119,75;22.983.333.333.333.300;;
6993-YCOBK;No;Male;0.0;Yes;Yes;60.0;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;110,6;6586,85;36.866.666.666.666.600;;
6993-YGFJV;No;Male;0.0;Yes;No;69.0;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);112,55;7806,5;37.516.666.666.666.600;;
6994-FGRHH;No;Male;0.0;Yes;Yes;70.0;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;106,15;7475,1;35.383.333.333.333.300;;
6994-KERXL;No;Male;0.0;No;No;4.0;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;55,9;238,5;18.633.333.333.333.300;;
6994-ORCWG;No;Female;0.0;No;No;14.0;Yes;Yes;DSL;No;Yes;No;No;No;No;One year;Yes;Mailed check;54,25;773,2;18.083.333.333.333.300;;
6996-KNSML;Yes;Female;0.0;No;No;1.0;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;74,9;74,9;2.496.666.666.666.660;;
6997-UVGOX;No;Male;0.0;Yes;Yes;71.0;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);85,45;6029,9;28.483.333.333.333.300;;
6999-CHVCF;No;Male;0.0;No;No;68.0;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;Two year;Yes;Bank transfer (automatic);102,1;7149,35;34.033.333.333.333.300;;
7000-WCEVQ;Yes;Female;1.0;No;No;20.0;Yes;Yes;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;61,6;1174,35;20.533.333.333.333.300;;
7005-CCBKV;Yes;Male;0.0;No;No;6.0;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;84,4;556,35;28.133.333.333.333.300;;
7005-CYUIL;No;Female;1.0;Yes;No;71.0;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Electronic check;99,4;7168,25;33.133.333.333.333.300;;
7008-LZVOZ;No;Male;0.0;Yes;Yes;66.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);25,3;1672,35;0.8433333333333334;;
7009-LGECI;No;Female;0.0;No;No;4.0;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);50,55;235,65;16.849.999.999.999.900;;
7009-PCARS;No;Male;0.0;No;Yes;55.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);19,1;1001,5;0.6366666666666667;;
7010-BRBUU;No;Male;0.0;Yes;Yes;72.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);24,1;1734,65;0.8033333333333333;;
7010-ZMVBF;No;Female;0.0;Yes;Yes;18.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,45;357;0.6816666666666666;;
7011-CVEUC;No;Male;0.0;Yes;No;25.0;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);95,7;2338,35;3.19;;
7013-PSXHK;No;Female;0.0;No;No;40.0;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;80,75;3208,65;2.691.666.666.666.660;;
7014-ZZXAW;No;Female;0.0;Yes;No;71.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);24,25;1732,95;0.8083333333333333;;
7016-BPGEU;Yes;Female;0.0;No;No;29.0;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);25,1;712,85;0.8366666666666667;;
7016-NVRIC;No;Male;1.0;Yes;No;29.0;Yes;No;Fiber optic;Yes;No;Yes;No;No;Yes;One year;No;Bank transfer (automatic);90,1;2656,7;3.003.333.333.333.330;;
7017-VFHAY;No;Female;0.0;Yes;Yes;61.0;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);115,1;7008,15;38.366.666.666.666.600;;
7017-VFULY;No;Female;0.0;Yes;No;2.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);20,1;43,15;0.67;;
7018-FPXHH;No;Male;0.0;Yes;Yes;56.0;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Two year;Yes;Bank transfer (automatic);59,8;3457,45;19.933.333.333.333.300;;
7018-WBJNK;No;Male;0.0;No;Yes;13.0;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);78,3;1033,95;2.61;;
7020-OZKXZ;No;Female;1.0;No;No;9.0;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic);75,5;637,4;25.166.666.666.666.600;;
7021-XSNYE;No;Male;0.0;Yes;Yes;7.0;No;No phone service;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);49,65;305,55;1.655;;
7024-OHCCK;Yes;Female;1.0;No;No;2.0;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;93,85;170,85;3.128.333.333.333.330;;
7025-IWFHT;No;Male;0.0;No;No;41.0;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;No;One year;Yes;Electronic check;89,55;3729,75;2.985;;
7025-WCBNE;No;Male;1.0;No;No;47.0;Yes;Yes;DSL;No;Yes;No;Yes;No;No;Two year;No;Bank transfer (automatic);59,6;2754;19.866.666.666.666.600;;
7026-YMSBE;No;Male;0.0;No;No;30.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,7;625,05;0.6566666666666666;;
7028-DVOIQ;Yes;Male;1.0;No;No;35.0;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;99,05;3395,8;33.016.666.666.666.600;;
7029-IJEJK;No;Female;0.0;No;No;54.0;No;No phone service;DSL;Yes;No;No;Yes;No;Yes;One year;No;Bank transfer (automatic);44,1;2369,7;1.47;;
7029-RPUAV;Yes;Male;1.0;Yes;No;17.0;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);100,45;1622,45;33.483.333.333.333.300;;
7030-FZTFM;No;Male;0.0;Yes;Yes;72.0;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);110,9;7922,75;36.966.666.666.666.600;;
7030-NJVDP;No;Male;0.0;Yes;No;24.0;Yes;No;Fiber optic;Yes;No;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;89,25;2210,2;2.975;;
7032-LMBHI;No;Female;0.0;No;No;37.0;Yes;Yes;DSL;Yes;No;No;No;Yes;No;One year;No;Bank transfer (automatic);64,65;2347,85;21.550.000.000.000.000;;
7033-CLAMM;No;Female;0.0;Yes;Yes;48.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,2;1027,25;0.6733333333333333;;
7036-TYDEC;No;Female;0.0;No;No;69.0;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;No;Electronic check;104;7028,5;3.466.666.666.666.660;;
7036-ZZKBD;No;Male;0.0;Yes;No;31.0;Yes;No;DSL;No;No;Yes;Yes;No;Yes;Month-to-month;Yes;Credit card (automatic);66,4;2019,8;22.133.333.333.333.300;;
7037-MTYVW;No;Male;0.0;Yes;Yes;38.0;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);85,4;3297;28.466.666.666.666.600;;
7041-TXQJH;No;Female;0.0;No;No;37.0;No;No phone service;DSL;No;No;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);40,2;1478,85;1.34;;
7044-YAACC;No;Male;1.0;Yes;No;4.0;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,2;280,35;23.400.000.000.000.000;;
7047-FWEYA;No;Female;0.0;Yes;No;46.0;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Electronic check;103,15;4594,65;34.383.333.333.333.300;;
7047-YXDMZ;No;Male;0.0;No;No;21.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20;417,7;0.6666666666666666;;
7048-GXDAY;No;Male;0.0;No;No;39.0;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;106,4;4040,65;3.546.666.666.666.660;;
7049-GKVZY;No;Female;0.0;No;No;17.0;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;One year;No;Credit card (automatic);79,85;1387,35;26.616.666.666.666.600;;
7054-DMVAS;No;Male;0.0;No;No;54.0;Yes;No;DSL;Yes;Yes;No;No;Yes;No;Two year;Yes;Bank transfer (automatic);65,3;3512,9;21.766.666.666.666.600;;
7054-ENNGU;No;Female;0.0;Yes;No;9.0;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check;50,85;466,6;1.695;;
7054-LGEQW;Yes;Female;0.0;No;No;1.0;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;45,95;45,95;15.316.666.666.666.600;;
7055-HNEOJ;No;Male;0.0;Yes;No;3.0;Yes;No;DSL;No;No;Yes;Yes;No;No;Month-to-month;Yes;Mailed check;55,8;154,55;18.599.999.999.999.900;;
7055-JCGNI;No;Female;0.0;No;No;70.0;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);111,95;7795,95;3.731.666.666.666.660;;
7055-VKGDA;Yes;Male;0.0;No;No;54.0;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;One year;Yes;Credit card (automatic);105,4;5643,4;35.133.333.333.333.300;;
7056-IMHCC;Yes;Male;1.0;Yes;No;53.0;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;101,9;5549,4;3.396.666.666.666.660;;
7061-OVMIM;No;Female;0.0;Yes;Yes;30.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);19,55;608,5;0.6516666666666667;;
7064-FRRSW;No;Male;1.0;No;No;48.0;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;Yes;Electronic check;99;4744,35;3.3;;
7064-JHXCE;No;Male;0.0;Yes;Yes;62.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20,05;1263,9;0.6683333333333333;;
7065-YUNRY;Yes;Female;0.0;No;No;1.0;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45,3;45,3;1.51;;
7067-KSAZT;Yes;Female;1.0;Yes;No;65.0;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;106,25;6979,8;35.416.666.666.666.600;;
7072-MBHEV;No;Female;1.0;Yes;Yes;11.0;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);78,1;864,85;2.603.333.333.333.330;;
7073-QETQY;No;Male;0.0;Yes;Yes;66.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;20,35;1359,5;0.6783333333333333;;
7074-IEVOJ;Yes;Female;1.0;No;No;3.0;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;79,4;205,05;2.646.666.666.666.660;;
7074-STDCN;No;Male;0.0;No;No;39.0;No;No phone service;DSL;No;No;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;40,6;1494,5;13.533.333.333.333.300;;
7075-BNDVQ;No;Female;0.0;No;No;4.0;No;No phone service;DSL;Yes;No;Yes;No;No;No;Month-to-month;No;Mailed check;35;135,75;11.666.666.666.666.600;;
7077-XJMET;No;Male;0.0;Yes;No;12.0;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;74,15;741,4;24.716.666.666.666.600;;
7078-NVFAM;No;Female;0.0;Yes;Yes;32.0;No;No phone service;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;35,15;1051,05;11.716.666.666.666.600;;
7079-QRCBC;Yes;Female;0.0;No;No;24.0;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;98,75;2407,3;32.916.666.666.666.600;;
7080-TNUWP;No;Male;0.0;Yes;No;70.0;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;One year;Yes;Bank transfer (automatic);95;6602,9;31.666.666.666.666.600;;
7083-MIOPC;No;Female;0.0;No;No;72.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20,25;1566,9;0.675;;
7083-YNSKY;Yes;Female;0.0;No;No;15.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);25,4;399,6;0.8466666666666666;;
7088-FBAWU;No;Female;0.0;Yes;Yes;17.0;Yes;No;DSL;Yes;Yes;No;No;Yes;Yes;Month-to-month;No;Mailed check;74,55;1215,8;2.485;;
7089-IVVAZ;Yes;Female;0.0;No;No;8.0;Yes;Yes;Fiber optic;Yes;No;No;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);103,35;847,3;3.445;;
7089-RKVSZ;No;Male;0.0;Yes;Yes;8.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;24,4;203,95;0.8133333333333332;;
7089-XXAYG;No;Male;0.0;Yes;No;25.0;No;No phone service;DSL;No;No;Yes;No;Yes;No;One year;Yes;Credit card (automatic);38,1;970,4;1.27;;
7094-MSZAO;No;Male;0.0;Yes;Yes;10.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);20,05;218,5;0.6683333333333333;;
7096-UCLNH;No;Male;0.0;No;No;1.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,05;20,05;0.6683333333333333;;
7096-ZNBZI;No;Female;0.0;Yes;No;72.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);26,45;1914,5;0.8816666666666666;;
7100-FQPRV;No;Male;0.0;Yes;Yes;43.0;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;One year;Yes;Credit card (automatic);71,9;3173,35;2.396.666.666.666.660;;
7101-HRBLJ;No;Female;0.0;Yes;Yes;72.0;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);83,7;6096,9;2.79;;
7102-JJVTX;No;Female;0.0;Yes;Yes;9.0;Yes;No;DSL;Yes;No;No;No;No;No;One year;No;Mailed check;48,6;422,3;1.62;;
7103-IPXPJ;No;Male;0.0;Yes;No;50.0;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;One year;No;Electronic check;99,4;5059,75;33.133.333.333.333.300;;
7103-ZGVNT;No;Female;0.0;Yes;Yes;69.0;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;No;One year;No;Credit card (automatic);73,7;4885,85;24.566.666.666.666.600;;
7105-BENQF;No;Male;0.0;No;Yes;15.0;Yes;No;DSL;Yes;No;Yes;No;No;Yes;One year;No;Mailed check;64,85;950,75;21.616.666.666.666.600;;
7105-MXJLL;No;Female;1.0;Yes;No;26.0;Yes;No;DSL;No;No;Yes;No;No;Yes;One year;No;Mailed check;60,7;1597,4;20.233.333.333.333.300;;
7107-UBYKY;No;Female;0.0;Yes;Yes;35.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;25,75;882,55;0.8583333333333333;;
7108-DGVUU;No;Female;1.0;Yes;No;21.0;Yes;Yes;DSL;No;Yes;Yes;No;No;Yes;One year;No;Bank transfer (automatic);71,7;1497,05;2.39;;
7109-CQYUZ;No;Male;0.0;No;No;52.0;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Mailed check;89,25;4652,4;2.975;;
7109-MFBYV;No;Male;0.0;No;No;26.0;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;45,45;1233,15;15.150.000.000.000.000;;
7110-BDTWG;No;Female;0.0;Yes;No;71.0;No;No phone service;DSL;No;No;Yes;Yes;No;Yes;Two year;Yes;Electronic check;47,05;3263,6;15.683.333.333.333.300;;
7112-OPOTK;Yes;Male;0.0;No;No;33.0;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;68,25;2171,15;2.275;;
7113-HIPFI;No;Male;0.0;Yes;Yes;66.0;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Mailed check;65,85;4097,05;2.195;;
7114-AEOZE;No;Female;0.0;No;No;60.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,85;1128,1;0.6616666666666667;;
7115-IRDHS;No;Female;0.0;Yes;No;72.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24,65;1830,05;0.8216666666666667;;
7120-RFMVS;Yes;Male;0.0;No;No;1.0;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;84,5;84,5;2.816.666.666.666.660;;
7123-WQUHX;No;Male;0.0;No;No;38.0;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;No;One year;No;Bank transfer (automatic);95;3605,6;31.666.666.666.666.600;;
7124-UGSUR;Yes;Female;1.0;Yes;No;61.0;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);104,4;6405;3.48;;
7126-RBHSD;No;Female;0.0;Yes;No;17.0;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;78,9;1348,95;26.300.000.000.000.000;;
7128-GGCNO;No;Male;0.0;No;No;46.0;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);72,8;3249,4;24.266.666.666.666.600;;
7129-ACFOG;No;Female;0.0;No;No;5.0;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;53,8;283,95;17.933.333.333.333.300;;
7129-AZJDE;No;Male;0.0;Yes;Yes;34.0;Yes;No;Fiber optic;No;No;No;No;No;Yes;One year;Yes;Bank transfer (automatic);78,95;2647,2;2.631.666.666.666.660;;
7129-CAKJW;No;Female;0.0;No;No;17.0;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Bank transfer (automatic);80,05;1345,65;26.683.333.333.333.300;;
7130-CTCUS;No;Male;1.0;Yes;No;16.0;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);54,55;825,1;18.183.333.333.333.300;;
7130-VTEWQ;Yes;Female;1.0;No;No;8.0;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,75;606,25;2.525;;
7130-YXBRO;No;Male;0.0;Yes;No;48.0;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);111,45;5315,1;37.150.000.000.000.000;;
7131-ZQZNK;No;Female;0.0;Yes;Yes;60.0;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);59,85;3590,2;1.995;;
7133-VBDCG;Yes;Female;0.0;No;No;25.0;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);79,85;2015,35;26.616.666.666.666.600;;
7134-HBPBS;No;Female;1.0;No;No;72.0;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);108,1;7774,05;3.603.333.333.333.330;;
7134-MJPDY;No;Female;1.0;No;No;66.0;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);102,85;6976,75;34.283.333.333.333.300;;
7136-IHZJA;No;Female;0.0;Yes;Yes;40.0;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;Month-to-month;Yes;Mailed check;71,35;2847,2;2.378.333.333.333.330;;
7136-RVDTZ;Yes;Male;1.0;No;No;70.0;No;No phone service;DSL;No;No;No;No;Yes;Yes;One year;Yes;Electronic check;45,25;3264,45;15.083.333.333.333.300;;
7137-NAXML;No;Male;0.0;No;No;23.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);20,15;405,6;0.6716666666666666;;
7137-RYLPP;Yes;Male;1.0;Yes;No;37.0;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;85,7;3171,15;2.856.666.666.666.660;;
7138-GIRSH;No;Male;0.0;No;No;50.0;Yes;Yes;DSL;No;No;Yes;Yes;No;Yes;Two year;No;Bank transfer (automatic);69,5;3418,2;2.316.666.666.666.660;;
7139-JZFVG;No;Male;0.0;Yes;Yes;60.0;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Bank transfer (automatic);60,5;3694,45;20.166.666.666.666.600;;
7140-ADSMJ;No;Male;0.0;No;No;8.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);20,45;162,3;0.6816666666666666;;
7142-HVGBG;Yes;Male;1.0;Yes;No;43.0;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;103;4414,3;3.433.333.333.333.330;;
7143-BQIBA;No;Male;0.0;No;No;10.0;Yes;No;DSL;Yes;No;No;Yes;Yes;No;Month-to-month;No;Bank transfer (automatic);62,25;612,95;2.075;;
7145-FEJWU;No;Female;0.0;No;Yes;12.0;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;105,3;1275,65;3.51;;
7147-AYBAA;No;Male;0.0;No;No;37.0;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;70,35;2552,9;23.449.999.999.999.900;;
7148-XZPHA;No;Male;0.0;Yes;Yes;55.0;Yes;No;Fiber optic;No;Yes;No;Yes;No;No;Month-to-month;No;Electronic check;79,4;4238,45;2.646.666.666.666.660;;
7153-CHRBV;No;Female;0.0;Yes;Yes;57.0;Yes;No;DSL;Yes;No;Yes;Yes;No;No;One year;Yes;Mailed check;59,3;3274,35;19.766.666.666.666.600;;
7153-OANIO;Yes;Male;0.0;No;No;1.0;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;69,95;69,95;23.316.666.666.666.600;;
7156-MHUGY;Yes;Male;1.0;No;No;13.0;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;90,5;1201,15;30.166.666.666.666.600;;
7156-MXBJE;No;Female;0.0;No;No;43.0;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;No;Credit card (automatic);85,1;3662,25;28.366.666.666.666.600;;
